ID,LONG,LAT,Elevation,AAP(mm),RiverDIST(m),FaultDIST(m),Slop(Percent),Slop(Degrees),Landslide Risk
1480,48.409,34.079,1745.0,208,355.9778798,1912.30686,4.2494268,2.4332783,0.48157698550000005
1481,48.583,34.783,1870.0,203,1942.108252,4589.563134,5.0315795,2.8804536,0.315
1482,48.533,34.75,2063.0,203,1501.661346,605.8677244,2.5496562,1.4605289,0.41955992067
1483,48.527,34.566,2725.0,203,1113.374661,5834.612635,15.3509626,8.7273254,0.315
1484,48.542,34.569,2614.0,203,232.8039472,4598.182128,9.2672586,5.2946253,0.47500000000000003
1485,48.524,34.646,2661.0,203,2893.926368,5339.195317,18.3592949,10.4032478,0.315
1486,48.472,33.536,1439.0,215,309.8962331,1008.78615,0.1900401,0.1088848,0.45934103875000004
1487,48.471,33.536,1439.0,215,220.3572692,1094.171377,0.3800803,0.2177689,0.4529371467250001
1488,49.283,33.317,2456.0,252,161.1374189,965.0728136,58.0568733,30.1381111,0.79761953898
1489,48.681,33.886,1811.0,228,1828.158821,1656.862143,14.8535547,8.4486876,0.340735339275
1490,48.685,33.886,1742.0,228,1938.637112,1380.256752,13.8742323,7.8989239,0.3614807436
1491,48.156,34.794,1781.0,202,89.6444863,5285.179433,13.3583488,7.6087255,0.47500000000000003
1492,48.842,34.189,1952.0,216,1314.033692,941.7440683,38.1602325,20.8869705,0.5343691948775
1493,47.758,33.519,1351.0,198,1151.660981,17464.6254,6.9773464,3.9912565,0.15
1494,47.917,33.48,1081.0,200,1563.153153,8736.104545,19.7294254,11.1607904,0.15
1495,47.958,33.436,958.0,200,736.1429613,4535.775772,15.553134,8.8404598,0.16000000000000003
1496,47.958,33.438,980.0,200,884.2126611,4465.018226,27.1817207,15.2065744,0.16000000000000003
1497,47.95,33.492,1038.0,200,294.4227824,6843.53593,23.0450611,12.9772835,0.31000000000000005
1498,48.478,33.543,1460.0,215,658.1115355,190.8873089,7.4115653,4.2387643,0.5206834518325
1499,48.483,33.292,1924.0,228,500.3501911,2316.622503,20.6733627,11.6804171,0.47500000000000003
1500,48.331,33.308,2012.0,228,989.2448402,1498.903715,5.6118183,3.211966,0.512582221375
1501,48.388,33.301,1817.0,228,794.1321447,3491.756907,40.7524223,22.1720867,0.615
1502,48.308,33.3,1869.0,228,877.0521122,565.2309658,21.6186848,12.1988611,0.582607677565
1503,48.383,33.301,1822.0,228,938.9817223,3262.025211,18.0287914,10.2199516,0.47500000000000003
1504,48.339,33.668,1765.0,215,817.6836887,2261.942572,26.465435,14.8237209,0.47500000000000003
1505,48.761,33.775,1480.0,228,458.8170564,1524.089085,0.4249427,0.2434728,0.42069331862500003
1506,47.967,33.894,1592.0,198,713.8130633,1718.64202,18.5860806,10.5289001,0.4211018485
1507,47.967,33.894,1592.0,198,713.8130633,1718.64202,18.5860806,10.5289001,0.4211018485
1508,48.186,34.0,2064.0,208,90.68763188,832.5932469,3.1342223,1.7951895,0.5625555064825
1509,48.597,33.772,2026.0,228,1158.365776,847.5218292,33.0019341,18.2638893,0.40143586281
1510,49.008,33.442,1541.0,252,485.6734744,6721.493688,18.0087471,10.2088289,0.52
1511,47.908,33.956,1940.0,198,934.0456824,2899.595532,11.5986776,6.6159906,0.4
1512,48.8,33.617,2114.0,228,145.5190345,204.9701091,18.3425655,10.3939753,0.6096272418174999
1513,48.228,33.692,1801.0,215,715.975458,5591.223253,29.0537758,16.2005768,0.47500000000000003
1514,48.567,33.525,1943.0,228,436.7977039,5530.97049,27.1125412,15.1696587,0.47500000000000003
1515,48.35,33.539,1270.0,215,336.7859338,7325.12439,14.1831579,8.0725088,0.38500000000000006
1516,48.578,33.425,2127.0,244,2269.984011,4512.234485,25.7565746,14.4434977,0.315
1517,48.572,33.425,1883.0,244,1769.004055,4459.600399,38.960083,21.2859306,0.455
1518,48.568,33.419,1621.0,244,1292.498983,5126.947044,11.7886171,6.72335,0.315
1519,48.561,33.425,1635.0,244,831.7381115,4379.173461,39.0253792,21.3184052,0.615
1520,49.04,33.966,2306.0,238,1020.926168,10296.75179,22.7175484,12.7989683,0.315
1521,49.028,33.757,1877.0,238,862.3899402,775.7441601,8.1185188,4.6413889,0.5668191879925
1522,47.942,33.583,1243.0,198,475.6483475,15838.31878,9.856472,5.6291604,0.31000000000000005
1523,47.924,33.604,1421.0,198,2862.723315,18628.89308,22.5387936,12.7015371,0.15
1524,48.96,33.525,2103.0,228,945.9364106,2170.153361,22.9979973,12.9516754,0.47500000000000003
1525,48.272,33.716,1616.0,215,140.5730717,1489.811626,50.3003616,26.7025623,0.7132641280500001
1526,48.419,33.765,2263.0,215,981.9596295,942.3535758,46.2204018,24.8065701,0.694323481815
1527,48.027,33.847,1938.0,215,1128.988274,676.582327,11.3659258,6.4843688,0.414256325475
1528,48.578,33.569,1919.0,228,419.2826228,9481.362161,25.9082642,14.5249729,0.47500000000000003
1529,48.58,33.571,1896.0,228,516.7263504,9739.249764,19.4222507,10.9912882,0.47500000000000003
1530,48.633,33.318,2085.0,244,1453.924166,10759.65462,15.2435417,8.6671848,0.315
1531,48.426,33.761,2110.0,215,1101.7062,763.0657828,86.8236008,40.9656906,0.60777006629
1532,47.904,33.338,907.0,200,150.1351531,15506.26585,31.7116585,17.5946846,0.16000000000000003
1533,48.083,33.943,2010.0,215,452.8003431,268.9012907,8.9339085,5.1051989,0.6048324031975
1534,48.86,33.354,1574.0,244,360.6517166,8468.100454,31.4859295,17.4770927,0.47500000000000003
1535,48.574,33.492,1683.0,244,543.5382326,2562.302079,7.4140015,4.2401524,0.47500000000000003
1536,48.601,33.916,2165.0,228,200.2503737,373.9206342,75.2520599,36.9622154,0.7969559524350001
1537,47.838,33.309,795.0,200,189.4709546,12197.49252,29.8163223,16.6026459,0.16000000000000003
1538,48.889,33.331,1320.0,244,414.8226251,12026.82261,38.7243805,21.1685867,0.525
1539,48.29,33.659,1593.0,215,595.1157963,4572.73147,11.9059811,6.7896633,0.47500000000000003
1540,47.835,33.309,780.0,200,70.93274935,11955.02703,7.6607633,4.3807373,0.16000000000000003
1541,48.146,33.692,1536.0,215,1305.13921,11126.9954,25.5545692,14.3349056,0.315
1542,48.87,33.346,1330.0,244,3.282617834,9688.730868,19.7239323,11.1577606,0.38500000000000006
1543,48.897,33.331,1329.0,244,609.1627363,12333.88344,17.0030174,9.6497259,0.38500000000000006
1544,48.589,33.5,1799.0,228,1451.222105,3680.410006,12.8849459,7.3420773,0.315
1545,49.835,34.863,1365.0,210,400.3690618,5630.389707,13.1937685,7.5160613,0.38500000000000006
1546,49.95,34.717,1880.0,210,799.3739836,912.163077,11.5612526,6.594831,0.556587769225
1547,49.95,34.717,1880.0,210,799.3739836,912.163077,11.5612526,6.594831,0.556587769225
1548,49.661,34.763,1862.0,210,96.60751232,51.27458704,11.1347952,6.3535962,0.621154405972
1549,49.661,34.764,1869.0,210,90.20688241,25.79515494,10.6575079,6.0833397,0.6230653633795
1550,49.988,34.894,1330.0,210,185.1302007,824.3537863,6.6514049,3.8053691,0.47317346602750004
1551,50.9,34.25,2308.0,171,590.7640887,7701.447471,34.1586266,18.8594627,0.4
1552,50.9,34.25,2308.0,171,590.7640887,7701.447471,34.1586266,18.8594627,0.4
1553,50.9,34.25,2308.0,171,590.7640887,7701.447471,34.1586266,18.8594627,0.4
1554,50.9,34.25,2308.0,171,590.7640887,7701.447471,34.1586266,18.8594627,0.4
1555,50.9,34.25,2308.0,171,590.7640887,7701.447471,34.1586266,18.8594627,0.4
1556,50.904,34.259,2077.0,171,100.5432579,8741.823618,8.5855246,4.9071102,0.4
1557,50.904,34.26,2083.0,171,132.0356687,8836.457366,9.3197203,5.3244267,0.4
1558,50.904,34.26,2083.0,171,132.0356687,8836.457366,9.3197203,5.3244267,0.4
1559,50.905,34.26,2071.0,171,43.84094512,8884.599998,7.6889968,4.3968196,0.4
1560,50.905,34.261,2071.0,171,91.19616192,8979.098817,8.2967272,4.7428117,0.4
1561,50.8,34.33,2207.0,171,1650.189475,14273.06407,25.1614876,14.1232929,0.24
1562,50.856,34.381,1494.0,171,1537.893387,18780.94464,2.3506668,1.3465848,0.15
1563,50.817,34.622,992.0,204,1461.186789,31076.26792,32.1184692,17.8062248,0.075
1564,50.697,34.629,1217.0,204,1382.345084,26940.90819,7.01091,4.0103936,0.22499999999999998
1565,50.457,34.717,1131.0,206,37.85953893,10336.69081,2.2962637,1.3154311,0.38500000000000006
1566,50.458,34.718,1129.0,206,35.28375116,10371.09188,2.4705219,1.4152169,0.38500000000000006
1567,50.458,34.718,1129.0,206,35.28375116,10371.09188,2.4705219,1.4152169,0.38500000000000006
1568,50.458,34.718,1129.0,206,35.28375116,10371.09188,2.4705219,1.4152169,0.38500000000000006
1569,50.458,34.718,1129.0,206,35.28375116,10371.09188,2.4705219,1.4152169,0.38500000000000006
1570,50.459,34.719,1131.0,206,62.06614906,10407.36574,2.5848253,1.4806662,0.38500000000000006
1571,50.459,34.719,1131.0,206,62.06614906,10407.36574,2.5848253,1.4806662,0.38500000000000006
1572,50.459,34.719,1131.0,206,62.06614906,10407.36574,2.5848253,1.4806662,0.38500000000000006
1573,50.459,34.719,1131.0,206,62.06614906,10407.36574,2.5848253,1.4806662,0.38500000000000006
1574,50.46,34.72,1126.0,206,118.371732,10445.49284,3.9953651,2.2879589,0.38500000000000006
1575,50.46,34.72,1126.0,206,118.371732,10445.49284,3.9953651,2.2879589,0.38500000000000006
1576,50.46,34.72,1126.0,206,118.371732,10445.49284,3.9953651,2.2879589,0.38500000000000006
1577,50.395,34.43,1575.0,194,93.96863552,6365.602872,7.99299,4.5699301,0.4
1578,50.395,34.43,1575.0,194,93.96863552,6365.602872,7.99299,4.5699301,0.4
1579,50.394,34.429,1581.0,194,65.60815204,6254.58036,5.6502995,3.2339447,0.4
1580,50.394,34.429,1581.0,194,65.60815204,6254.58036,5.6502995,3.2339447,0.4
1581,50.394,34.429,1581.0,194,65.60815204,6254.58036,5.6502995,3.2339447,0.4
1582,50.394,34.429,1581.0,194,65.60815204,6254.58036,5.6502995,3.2339447,0.4
1583,50.393,34.428,1587.0,194,17.97966979,6143.555868,6.7403998,3.856132,0.4
1584,50.393,34.428,1587.0,194,17.97966979,6143.555868,6.7403998,3.856132,0.4
1585,50.393,34.428,1587.0,194,17.97966979,6143.555868,6.7403998,3.856132,0.4
1586,50.393,34.428,1587.0,194,17.97966979,6143.555868,6.7403998,3.856132,0.4
1587,50.392,34.427,1599.0,194,77.69070585,6032.529396,3.650552,2.0906837,0.4
1588,50.392,34.427,1599.0,194,77.69070585,6032.529396,3.650552,2.0906837,0.4
1589,50.708,34.525,1057.0,204,889.8104369,31023.52071,5.4419217,3.1149189,0.38500000000000006
1590,50.701,34.514,1065.0,204,22.50593442,29693.47627,2.099062,1.2024974,0.38500000000000006
1591,50.701,34.514,1065.0,204,22.50593442,29693.47627,2.099062,1.2024974,0.38500000000000006
1592,50.644,34.462,1138.0,171,1119.694564,23288.79803,3.1168902,1.7852685,0.15
1593,50.602,34.377,1183.0,171,56.52228457,14139.95929,0.4249427,0.2434728,0.31000000000000005
1594,50.603,34.377,1188.0,171,19.43738778,14121.37856,4.596458,2.6317241,0.31000000000000005
1595,49.688,34.725,2135.0,210,413.4855193,1226.561754,22.3650684,12.6067772,0.53300786845
1596,49.667,34.767,1972.0,210,486.5862271,582.7280515,39.4684601,21.5383854,0.7212953961374999
1597,49.8,34.983,1924.0,210,1154.36662,133.0499559,14.5588608,8.2834148,0.4550212533075
1598,49.528,34.861,1702.0,210,2267.2635,393.955333,6.865159,3.9272842,0.435453350025
1599,49.667,34.767,1972.0,210,486.5862271,582.7280515,39.4684601,21.5383854,0.7212953961374999
1600,49.667,34.77,1914.0,210,366.1553087,633.4066878,25.8181973,14.4766035,0.577494498415
1601,49.669,34.804,1693.0,210,9.127607679,1140.002879,9.3197203,5.3244267,0.539499784075
1602,49.743,34.795,2243.0,210,1218.21271,1753.614527,42.6914101,23.1183186,0.473478910475
1603,49.656,34.802,1715.0,210,1068.434021,178.9496013,23.3872948,13.1633396,0.4515787799025
1604,49.761,34.792,1973.0,210,353.6147088,547.0429687,36.690052,20.1481152,0.7239717773475
1605,49.655,34.775,2041.0,210,834.8768453,76.06190754,44.359211,23.9216976,0.7592953569345
1606,49.645,34.796,1789.0,210,1988.128218,917.3362236,12.5972395,7.1798668,0.39619978323
1607,49.653,34.798,1741.0,210,1277.486459,159.9718092,21.2853451,12.0162735,0.45300211431
1608,50.701,34.5,1068.0,204,15.8835919,28176.74708,4.1024027,2.3491864,0.38500000000000006
1609,50.701,34.5,1068.0,204,15.8835919,28176.74708,4.1024027,2.3491864,0.38500000000000006
1610,50.688,34.491,1082.0,171,107.5801447,26956.08824,2.5848253,1.4806662,0.31000000000000005
1611,50.644,34.461,1141.0,171,1229.115336,23177.96359,0.9502007,0.5444085,0.15
1612,49.901,33.455,2152.0,220,197.0315983,13288.18255,7.3356481,4.1955018,0.47500000000000003
1613,49.892,33.451,2160.0,220,155.5535046,14219.30242,5.5892482,3.199075,0.47500000000000003
1614,50.96,34.067,2169.0,171,84.1427911,532.7636591,28.7815151,16.0566196,0.5100427255675
1615,50.959,34.081,2218.0,171,654.3396732,1593.044486,14.4292917,8.2107048,0.43052166355000004
1616,50.046,34.873,1289.0,206,517.0209331,512.6741121,13.0907173,7.4580197,0.4965494415925001
1617,49.95,34.717,1880.0,210,799.3739836,912.163077,11.5612526,6.594831,0.556587769225
1618,50.343,33.906,2067.0,194,459.8071894,727.2753302,59.0266647,30.5519371,0.6954543502350001
1619,50.335,33.905,2038.0,194,74.13162063,954.3197096,51.8990555,27.4288864,0.6784260217800001
1620,49.899,34.591,2151.0,210,626.5687862,4501.157608,6.5446692,3.7444792,0.47500000000000003
1621,50.069,34.46,1970.0,194,952.560982,1568.579719,6.3257966,3.6195917,0.432356521075
1622,49.831,33.583,2040.0,232,39.75786616,11819.57075,2.2962637,1.3154311,0.47500000000000003
1623,49.991,34.536,2115.0,210,806.8987492,2764.198658,1.8028791,1.0328617,0.47500000000000003
1624,49.778,34.99,2006.0,210,847.8622496,1016.480518,43.8527679,23.6787815,0.6887639611499999
1625,50.038,34.873,1262.0,206,124.5653065,734.6854696,4.0670366,2.3289568,0.47989858978000005
1626,49.572,33.333,1998.0,220,246.3761869,5635.343184,2.8059092,1.6072458,0.47500000000000003
1627,50.083,34.922,1301.0,206,975.8812427,337.6429425,22.0553036,12.4376383,0.5096767793125
1628,50.074,34.919,1271.0,206,854.1324083,707.2860558,67.8400726,34.1529961,0.681953545815
1629,49.993,34.957,1600.0,210,469.5476006,4145.753415,54.9229164,28.7768745,0.675
1630,49.976,34.952,1523.0,210,27.24058217,3376.830029,2.9502163,1.6898593,0.47500000000000003
1631,50.081,34.928,1392.0,206,450.843277,43.15831415,14.0218201,7.9818721,0.53176312643875
1632,50.288,34.696,1585.0,206,526.4369237,9250.762534,10.8855019,6.2124724,0.47500000000000003
1633,51.508,34.078,899.0,136,653.5434341,1789.680027,1.3437867,0.7698867,0.175773997975
1634,51.289,33.614,2633.0,144,2544.499572,2247.004866,21.1824436,11.9598598,0.24
1635,54.447,34.777,722.0,92,25656.22618,24063.42675,1.9004015,1.0887188,0.0
1636,55.216,34.099,863.0,94,197.7967014,7798.806655,5.4352808,3.1111255,0.16000000000000003
1637,59.42,33.491,1868.0,172,365.7519949,7115.035983,9.1732512,5.2412176,0.4
1638,59.334,33.434,1973.0,172,1948.258063,6105.48736,35.3617668,19.4744949,0.24
1639,59.295,33.434,1992.0,172,445.4836786,3220.279519,19.2025204,10.8699179,0.4
1640,59.297,33.441,1934.0,172,278.4884939,3969.235455,37.1750755,20.3926563,0.54
1641,59.718,33.42,1709.0,188,586.1774223,7954.297621,8.6692476,4.9547248,0.4
1642,59.718,33.42,1709.0,188,586.1774223,7954.297621,8.6692476,4.9547248,0.4
1643,59.418,33.463,1828.0,172,470.2930756,9013.597383,22.665823,12.7707825,0.4
1644,59.42,33.462,1845.0,172,465.12745,9219.109253,18.2596836,10.3480263,0.4
1645,58.697,34.088,2265.0,130,1612.896624,2417.518219,3.650552,2.0906837,0.24
1646,58.625,34.086,2006.0,130,1097.140715,45.58320139,33.1455269,18.3380508,0.38658125989575
1647,58.544,33.94,1709.0,150,24.81598447,4084.770521,5.866672,3.357507,0.4
1648,58.546,33.939,1717.0,150,133.9046681,4277.793159,11.4435101,6.5282502,0.4
1649,58.547,33.939,1714.0,150,133.9401044,4329.140313,6.5886674,3.7695799,0.4
1650,58.549,33.94,1722.0,150,11.90807305,4346.841621,14.8875561,8.4677477,0.4
1651,59.894,33.4,2060.0,188,184.9630729,10420.78673,28.7721024,16.0516396,0.4
1652,59.897,33.394,2166.0,188,527.2508678,10081.98197,22.204628,12.5192003,0.4
1653,59.886,33.403,2108.0,188,488.494431,11202.61956,36.5450706,20.0748672,0.54
1654,60.019,33.37,2161.0,162,637.428758,275.2953691,38.3984566,21.0060196,0.6693528473175
1655,45.685,36.68,1386.0,268,29.35690173,8871.952122,15.0360069,8.5509415,0.43000000000000005
1656,45.933,36.014,1585.0,279,189.1401288,3675.870861,8.4924774,4.8541837,0.52
1657,45.939,36.011,1766.0,279,602.4166741,3213.932396,38.1204605,20.8670769,0.66
1658,45.937,36.011,1682.0,279,524.7114202,3388.094831,45.8249016,24.6195717,0.66
1659,45.774,36.098,1775.0,279,1888.223749,3400.888513,46.1030502,24.7511425,0.5
1660,45.77,36.1,1924.0,279,1468.843474,3665.938465,29.5736904,16.4748936,0.36
1661,45.776,36.101,1823.0,279,1948.033206,3119.689333,34.7253838,19.1497536,0.36
1662,45.731,36.084,1326.0,279,188.7054406,6563.325604,26.4476891,14.8142185,0.43000000000000005
1663,45.783,36.099,1782.0,279,2528.37367,2600.070893,50.3143616,26.7089634,0.56
1664,45.769,36.103,1898.0,279,1284.659887,3639.262462,28.0449295,15.6661148,0.36
1665,45.701,36.569,1678.0,268,455.3635268,10321.02965,31.3813763,17.422575,0.52
1666,45.637,36.708,1573.0,268,916.3256478,10430.75691,12.1877823,6.9488139,0.52
1667,45.584,36.313,1411.0,279,366.2969198,1081.109656,27.9591618,15.6205463,0.49891677580000005
1668,45.402,36.375,1257.0,292,830.7158047,315.9014297,9.5020075,5.4279523,0.5563073927725001
1669,45.401,36.377,1273.0,292,840.9738982,271.6972154,11.1542397,6.3646002,0.5596227088450001
1670,45.402,36.377,1262.0,292,753.4676921,196.1491026,14.721673,8.3747416,0.565288817305
1671,45.406,36.377,1254.0,292,410.7850144,106.0483542,20.126318,11.3795071,0.5720463734350001
1672,45.7,36.671,1388.0,268,19.62477002,8682.481135,4.2195759,2.4162056,0.43000000000000005
1673,46.622,35.052,1520.0,241,2105.480854,225.0172743,36.3488731,19.9756355,0.4481237044275
1674,46.614,35.053,1290.0,241,1367.484983,138.0866597,25.8692036,14.5039988,0.3646435005225
1675,46.615,35.053,1357.0,241,1457.307775,81.7894959,39.2629547,21.4364395,0.5088657878074999
1676,46.616,35.071,1093.0,241,560.2688477,1545.866869,19.4491959,11.0061636,0.41905998482500006
1677,46.615,35.072,1076.0,241,430.2105381,1576.879804,13.1512718,7.4921279,0.4167340147000001
1678,46.616,35.074,1069.0,241,238.0423476,1808.916229,9.8820877,5.6436954,0.3993312828250001
1679,46.623,35.073,1203.0,241,581.4961133,2114.471946,49.8561172,26.4990635,0.585
1680,47.019,36.019,2058.0,272,410.9667397,6836.403243,5.3818617,3.0806077,0.52
1681,47.102,36.025,1852.0,272,159.8994429,12813.08469,21.5952835,12.1860514,0.52
1682,47.1,36.027,1862.0,272,125.6553577,12773.39576,15.3850374,8.7463989,0.52
1683,47.102,36.032,1921.0,272,501.9399279,13223.94886,15.6018209,8.8676949,0.52
1684,47.097,36.025,1849.0,272,8.573171448,12426.77333,8.3358116,4.7650518,0.52
1685,47.089,36.029,1919.0,272,543.9875402,12067.97407,12.5051613,7.1279283,0.52
1686,47.082,36.023,1924.0,272,322.8680427,11170.34857,12.7482805,7.265039,0.52
1687,47.066,36.025,1999.0,272,209.3533398,10151.12969,11.295804,6.4447017,0.52
1688,47.066,36.028,2010.0,272,424.8806566,10367.4841,1.1402409,0.6532816,0.52
1689,47.056,36.033,1987.0,272,57.46670547,10106.27863,2.099062,1.2024974,0.52
1690,47.062,36.043,1959.0,272,269.8022966,11292.27131,24.3785286,13.7006254,0.52
1691,47.059,36.048,2029.0,272,337.0448439,11545.87639,9.8179235,5.6072855,0.52
1692,47.063,36.047,1963.0,272,177.911809,11687.81397,23.2579937,13.0930786,0.52
1693,47.065,36.047,1941.0,272,185.9803531,11804.65576,12.5972395,7.1798668,0.52
1694,47.066,36.044,1913.0,272,145.9050918,11614.81172,5.6948662,3.2593975,0.52
1695,47.073,36.043,1917.0,272,242.6332115,11968.25016,26.0084362,14.5787439,0.52
1696,47.075,36.042,1929.0,272,357.4303118,12018.13663,18.1207047,10.2709475,0.52
1697,47.089,36.044,1875.0,272,10.01367785,13096.53274,29.3425922,16.353056,0.52
1698,47.092,36.044,1865.0,272,0.065920384,13301.46975,20.790947,11.7450123,0.52
1699,47.096,36.043,1850.0,272,177.7214779,13508.22628,16.2681465,9.240016,0.52
1700,47.094,36.045,1873.0,272,80.41900736,13510.7152,25.2589016,14.1757717,0.52
1701,47.093,36.048,1964.0,272,425.1587726,13660.25114,10.555357,6.0254626,0.52
